Date,AGG,MSCI
2003-11-30,0.3627155125141144,0.6372844874858856
2003-12-31,0.2539052367210388,0.7460947632789612
2004-01-31,0.4195011258125305,0.5804988741874695
2004-02-29,0.5278615355491638,0.4721384644508362
2004-03-31,0.20756906270980835,0.7924309372901917
2004-04-30,0.2546379864215851,0.7453620135784149
2004-05-31,0.7250529527664185,0.27494704723358154
2004-06-30,0.17022812366485596,0.829771876335144
2004-07-31,0.47725623846054077,0.5227437615394592
2004-08-31,0.5181464552879333,0.48185354471206665
2004-09-30,0.7476769089698792,0.25232309103012085
2004-10-31,0.3412589728832245,0.6587410271167755
2004-11-30,0.2900361120700836,0.7099638879299164
2004-12-31,0.4072088897228241,0.5927911102771759
2005-01-31,0.3229006230831146,0.6770993769168854
2005-02-28,0.9052249193191528,0.09477508068084717
2005-03-31,0.6881511211395264,0.31184887886047363
2005-04-30,0.6807923913002014,0.3192076086997986
2005-05-31,0.19707365334033966,0.8029263466596603
2005-06-30,0.617332935333252,0.38266706466674805
2005-07-31,0.5986400842666626,0.4013599157333374
2005-08-31,0.19136421382427216,0.8086357861757278
2005-09-30,0.7836248874664307,0.21637511253356934
2005-10-31,0.4774068295955658,0.5225931704044342
2005-11-30,0.5857329964637756,0.41426700353622437
2005-12-31,0.45922601222991943,0.5407739877700806
2006-01-31,0.2081066220998764,0.7918933779001236
2006-02-28,0.7301211357116699,0.2698788642883301
2006-03-31,0.1631675362586975,0.8368324637413025
2006-04-30,0.6445454359054565,0.35545456409454346
2006-05-31,0.3230493366718292,0.6769506633281708
2006-06-30,0.10313384979963303,0.896866150200367
2006-07-31,0.4624099135398865,0.5375900864601135
2006-08-31,0.05623824521899223,0.9437617547810078
2006-09-30,0.43131616711616516,0.5686838328838348
2006-10-31,0.3310503363609314,0.6689496636390686
2006-11-30,0.36365142464637756,0.6363485753536224
2006-12-31,0.4406200349330902,0.5593799650669098
2007-01-31,0.5662437081336975,0.4337562918663025
2007-02-28,0.8463947176933289,0.15360528230667114
2007-03-31,0.73333740234375,0.26666259765625
2007-04-30,0.63020259141922,0.36979740858078003
2007-05-31,0.2967996299266815,0.7032003700733185
2007-06-30,0.6006767153739929,0.3993232846260071
2007-07-31,0.16144521534442902,0.838554784655571
2007-08-31,0.6450228095054626,0.35497719049453735
2007-09-30,0.45775383710861206,0.5422461628913879
2007-10-31,0.537495493888855,0.462504506111145
2007-11-30,0.1662251055240631,0.8337748944759369
2007-12-31,0.8753187656402588,0.12468123435974121
2008-01-31,0.09591897577047348,0.9040810242295265
2008-02-29,0.5873173475265503,0.4126826524734497
2008-03-31,0.3628849983215332,0.6371150016784668
2008-04-30,0.13700582087039948,0.8629941791296005
2008-05-31,0.7240214347839355,0.27597856521606445
2008-06-30,0.5312022566795349,0.4687977433204651
2008-07-31,0.8505750298500061,0.1494249701499939
2008-08-31,0.17644254863262177,0.8235574513673782
2008-09-30,0.5978130102157593,0.4021869897842407
2008-10-31,0.6658018827438354,0.33419811725616455
2008-11-30,0.4968276619911194,0.5031723380088806
2008-12-31,0.47558996081352234,0.5244100391864777
2009-01-31,0.5734511613845825,0.4265488386154175
2009-02-28,0.8225370645523071,0.17746293544769287
